"CODEST","NOMEST","SUBTIPEST","caca","codasi","nomasi","tipo","crdtsects","duracion","teopra","fechainicio","fechafin","dia","horaini","horafin","aula","descaula","clase_activ","descactiv"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","04/11/2015","04/11/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","05/11/2015","10/11/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","11/11/2015","11/11/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","12/11/2015","17/11/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","18/11/2015","18/11/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","19/11/2015","24/11/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","25/11/2015","25/11/2015","3","11:30","14:30","0030P2003","(A2/0S21) AULA  INFORMÁTICA S21 - PLANTA 2 - AULARIO II","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","26/11/2015","01/12/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","02/12/2015","02/12/2015","3","11:30","14:30","0039PB055","EP/0-30I AULA DE INFORMÁTICA 30I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","03/12/2015","08/12/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","09/12/2015","09/12/2015","3","11:30","14:30","0039PB055","EP/0-30I AULA DE INFORMÁTICA 30I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","10/12/2015","15/12/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","16/12/2015","16/12/2015","3","11:30","14:30","0039PB055","EP/0-30I AULA DE INFORMÁTICA 30I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","17/12/2015","22/12/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","23/12/2015","23/12/2015","3","11:30","14:30","0039PB055","EP/0-30I AULA DE INFORMÁTICA 30I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","10/09/2015","15/09/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","16/09/2015","16/09/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","17/09/2015","22/09/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","23/09/2015","23/09/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","24/09/2015","29/09/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","30/09/2015","30/09/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","01/10/2015","06/10/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","07/10/2015","07/10/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","08/10/2015","13/10/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","14/10/2015","14/10/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","15/10/2015","20/10/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","21/10/2015","21/10/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","22/10/2015","27/10/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","28/10/2015","28/10/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","29/10/2015","03/11/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","04/11/2015","04/11/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","05/11/2015","10/11/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","11/11/2015","11/11/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","12/11/2015","17/11/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","18/11/2015","18/11/2015","3","08:30","11:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","19/11/2015","24/11/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","25/11/2015","25/11/2015","3","08:30","11:30","0030P2003","(A2/0S21) AULA  INFORMÁTICA S21 - PLANTA 2 - AULARIO II","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","26/11/2015","01/12/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","02/12/2015","02/12/2015","3","08:30","11:30","0030P2003","(A2/0S21) AULA  INFORMÁTICA S21 - PLANTA 2 - AULARIO II","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","03/12/2015","08/12/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","09/12/2015","09/12/2015","3","08:30","11:30","0030P2003","(A2/0S21) AULA  INFORMÁTICA S21 - PLANTA 2 - AULARIO II","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","10/12/2015","15/12/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","16/12/2015","16/12/2015","3","08:30","11:30","0030P2003","(A2/0S21) AULA  INFORMÁTICA S21 - PLANTA 2 - AULARIO II","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","17/12/2015","22/12/2015","2","10:30","13:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","23/12/2015","23/12/2015","3","08:30","11:30","0030P2003","(A2/0S21) AULA  INFORMÁTICA S21 - PLANTA 2 - AULARIO II","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","14/09/2015","14/09/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","15/09/2015","20/09/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","21/09/2015","21/09/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","22/09/2015","27/09/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","28/09/2015","28/09/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","29/09/2015","04/10/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","05/10/2015","05/10/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","06/10/2015","11/10/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","12/10/2015","12/10/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","13/10/2015","18/10/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","19/10/2015","19/10/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","20/10/2015","25/10/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","26/10/2015","26/10/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","27/10/2015","01/11/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","02/11/2015","02/11/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","03/11/2015","08/11/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","09/11/2015","09/11/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","10/11/2015","15/11/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","16/11/2015","16/11/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","17/11/2015","22/11/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","23/11/2015","23/11/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","24/11/2015","29/11/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","30/11/2015","30/11/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","01/12/2015","06/12/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","07/12/2015","07/12/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","08/12/2015","13/12/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","14/12/2015","14/12/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","15/12/2015","20/12/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","21/12/2015","21/12/2015","1","15:30","18:30","0039PS001","(EP/S-09G) AULA 9 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","22/12/2015","23/12/2015","2","18:00","21:00","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","10/09/2015","15/09/2015","1","11:30","14:30","0039PS051","(EP/S-15M) AULA 15 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C206","GRADO EN ARQUITECTURA TÉCNICA","GRA","2015-16","16030","PROYECTOS TÉCNICOS","B","9","S","P","16/09/2015","16/09/2015","3","11:30","14:30","0039PB009","(EP/0-23G) AULA 23 - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
